# Item reference — generated from item_db.json
# id	aegis_name	name	type	script	on_equip_script	on_unequip_script	notes
5718	E_Dragon_Skull	E Dragon Skull	IT_ARMOR				
5719	E_Ramen_Hat	E Ramen Hat	IT_ARMOR	bonus bDex,4;			
5720	E_Pink_Fur_Hat	E Pink Fur Hat	IT_ARMOR	bonus bLuk,1;			
5721	E_Puppy_Hat	E Puppy Hat	IT_ARMOR	bonus bAgi,1;			
5722	E_Magic_Eyes	E Magic Eyes	IT_ARMOR	bonus bMdef,5;			
5723	E_Jumping_Poring	E Jumping Poring	IT_ARMOR	bonus bLuk,1;			
5724	E_Robo_Eye	E Robo Eye	IT_ARMOR	bonus bDex,1;			
5725	E_Yellow_Wizardry_Hat	E Yellow Wizardry Hat	IT_ARMOR	bonus bInt,2;			
5726	E_Crescent_Helm	E Crescent Helm	IT_ARMOR	bonus bVit,1;			
5727	E_Tiger_Mask	E Tiger Mask	IT_ARMOR	bonus bStr,3;			
5728	E_Fantastic_Wig	E Fantastic Wig	IT_ARMOR				
5729	E_Bunny_Band_C	E Bunny Band C	IT_ARMOR	bonus bMdef,5;			
5730	E_Centimental_Flower_C	E Centimental Flower C	IT_ARMOR				
5731	E_Apple_OE_Archer_C	E Apple OE Archer C	IT_ARMOR	bonus bDex,4;			
5732	E_Elven_Ears_C	E Elven Ears C	IT_ARMOR	bonus bInt,1;			
5733	E_Brooch_C	E Brooch C	IT_ARMOR	bonus bAgi,4;			
5734	E_Magestic_Goat_C	E Magestic Goat C	IT_ARMOR	bonus bStr,1;			
5735	E_Ribbon_Green	Green Ribbon	IT_ARMOR	bonus bMdef,3;			
5736	EF_Whisper_Mask	Whisper Mask	IT_ARMOR	bonus bAgi,3;   bonus2 bSubEle,Ele_Ghost,-10;			
5737	Cactus_Hat	Cactus Hat	IT_ARMOR				
5738	Snowman_Hat	Snowman Hat	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bMdef,3;   bonus2 bSubEle,Ele_Water,7;   bonus2 bAddMonsterDropItem,530,100;   bonus2 bAddMonsterDropItem,12354,300;   if (getrefine() > 7) {    bonus5(bAutoSpellWhenHit, BA_FROSTJOKE, 5, 20, BF_WEAPON | BF_MAGIC, 0);   } else {    bonus5(bAutoSpellWhenHit, BA_FROSTJOKE, 1, 20, BF_WEAPON | BF_MAGIC, 0);   }			
5739	Sagittarius_Crown	Sagittarius Crown	IT_ARMOR	bonus bDex,2;			
5740	Sagittarius_Diadem	Sagittarius Diadem	IT_ARMOR	bonus bDex,2;   bonus bMdef,3;			
5741	Im_Egg_Shell_Hat	Eternal Egg Shell	IT_ARMOR				
5742	Rudolf_Santa_Hat	Rudolph Santa Hat	IT_ARMOR	bonus bLuk,1;			
5743	Orange_Stem_Hat	Orange Stem Hat	IT_ARMOR	bonus bLuk,3;			
5744	Capricorn_Crown	Capricon Crown	IT_ARMOR	bonus bVit,2;   bonus bDex,2;			
5745	Capricorn_Diadem	Capricon Diadem	IT_ARMOR	bonus bDex,2;   bonus bMdef,5;			
5746	Rune_Circlet	Rune Circlet	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bMdef,5;   if(readparam(bStr)>=120) {    bonus bBaseAtk,10;    bonus bMatk,5;   }			
5747	Mitra	Mitra	IT_ARMOR	bonus bVit,1;   bonus bInt,1;   bonus bMdef,5;   bonus bHealPower,5;   if(readparam(bInt)>=120) {    bonus bMatk,10;   }			
5748	Sniper_Goggle	Sniper Goggles	IT_ARMOR	bonus bAgi,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bAgi)>=120) {    bonus bLongAtkRate,4;    bonus bAspd,1;   }			
5749	Driver_Band	Driver Band	IT_ARMOR	bonus bStr,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bStr)>=120) {    bonus bBaseAtk,10;    bonus bCritical,3;   }			
5750	Shadow_Handicraft	Shadow Crown	IT_ARMOR	bonus bAgi,1;   bonus bInt,1;   bonus bMdef,1;   if(readparam(bAgi)>=120) {    bonus bBaseAtk,10;    bonus bFlee,3;   }			
5751	Minstrel_Song_Hat	Minstrel Song Hat	IT_ARMOR	bonus bInt,1;   bonus bLuk,1;   bonus bMdef,5;   bonus bLongAtkRate,4;   bonus bUseSPrate,-10;			
5752	Midas_Whispers	Midas Whispers	IT_ARMOR	bonus bStr,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bStr)>=120) {    bonus bBaseAtk,5;    bonus bAspd,1;   }			
5753	Magic_Stone_Hat	Magic Stone Hat	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bDex)>=120) {    bonus bMatkRate,10;    bonus bCastrate,-2;   }			
5754	Blazing_Soul	Burning Spirit	IT_ARMOR	bonus bStr,1;   bonus bVit,1;   bonus bMdef,5;   if(readparam(bStr)>=120) {    bonus bBaseAtk,10;    bonus bHit,3;   }			
5755	Silent_Enforcer	Silent Enforcer	IT_ARMOR	bonus bAgi,1;   bonus bMdef,5;   if(readparam(bAgi)>=120) {    bonus bBaseAtk,10;    bonus bFlee2,5;   }			
5756	Wind_Whisper	Wispers of Wind	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bInt)>=120) {    bonus bMatkRate,10;    bonus bFlee,3;   }			
5757	Schmidt_Helm	Reissue Schmitz Helm	IT_ARMOR	bonus bVit,2;   bonus bInt,1;   bonus bMdef,5;   if(readparam(bInt)>=120) {    bonus bMatkRate,10;    bonus bDef,5;   }			
5758	Dying_Swan	Resting Swan	IT_ARMOR	bonus bInt,1;   bonus bLuk,1;   bonus bMdef,5;   bonus bAtkRate,5;   bonus bUseSPrate,-10;			
5759	Noah_Hat	Noah Hat	IT_ARMOR	bonus bMdef,3;			
5760	Driver_Band_F	Driver Band	IT_ARMOR	bonus bStr,1;   bonus bDex,1;   bonus bMdef,5;   if(readparam(bStr)>=120) {    bonus bBaseAtk,10;    bonus bCritical,3;   }			
5761	Sloth_Hat	Sloth Hat	IT_ARMOR	bonus bAgi,2;			
5762	Duneyrr_Helm	Duneyrr Helm	IT_ARMOR	bonus bAllStats,1;   bonus bMdef,5;			
5763	Red_Bunny_Band	Red Bunny Band	IT_ARMOR	bonus bAgi,2;   bonus bMdef,3;			
5765	Black_Tail_Ribbon	Black Tail Ribbon	IT_ARMOR	bonus bMdef,5;			
5766	Amistr_Cap	Amistr Cap	IT_ARMOR	bonus bVit,5;			
5767	Samurai_Mask	Samurai Mask	IT_ARMOR				
5768	Sakura_Coronet	Sakura Coronet	IT_ARMOR	bonus bMdef,3;			
5769	Gold_Angel_Sculpture	Gold Angel Sculpture	IT_ARMOR				
5770	Splash_Hat	Splash Hat	IT_ARMOR	autobonus "{ sc_start SC_PROPERTYWIND, 180000, 1; }", 3, 180000, BF_WEAPON, "{ specialeffect(EF_ENHANCE, AREA, playerattached()); }";			
5771	Family_Hat	Family Hat	IT_ARMOR	bonus bDex,1;   bonus bMdef,1;			
5772	Red_Navy_Hat	Red Navy Hat	IT_ARMOR				
5773	Navy_Beret	Navy Beret	IT_ARMOR				
5774	Red_Pirate_Hat	Red Pirate Hat	IT_ARMOR				
5775	Choco_Donut_In_Mouth	Choco Donut In Mouth	IT_ARMOR				
5776	Blazing_Sun	Blazing Sun	IT_ARMOR				
5777	Remover_Hat	Remover Hat	IT_ARMOR	bonus bMdef,1;			
5778	Blue_Arara_Hat	Blue Arara Hat	IT_ARMOR	bonus bStr,2;			
5779	Drooping_Boto	Drooping Boto	IT_ARMOR	bonus bInt,2;			
5780	Tendrilion_Hat	Tendrilion Hat	IT_ARMOR				
5781	Persika	Persika	IT_ARMOR				
5783	YellowBunny_Hairband	YellowBunny Hairband	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,2;			
5784	PinkBunny_Hairband	PinkBunny Hairband	IT_ARMOR	bonus bStr,1;   bonus bInt,2;   bonus bDex,1;			
5785	Green_Bunny_Hairband	Green Bunny Hairband	IT_ARMOR	bonus bStr,2;   bonus bInt,1;   bonus bDex,1;			
5786	Ancient_Elven_Ear	Ancient Elven Ear	IT_ARMOR	bonus bLuk,1;			
5787	Tha_Maero_Mask	Tha Maero Mask	IT_ARMOR	bonus bMdef,2;			
5788	3D_Glasses	3D Glasses	IT_ARMOR				
5789	Thanatos_Mal_Mask	Thanatos Mal Mask	IT_ARMOR	bonus bVit,1;			
5790	Holy_Mom_Love	TM	IT_ARMOR				
5791	Tenkaippin_Ramen	Tenkaippin Ramen	IT_ARMOR	bonus bInt,-1;   bonus bDex,4;			
5792	Fish_Pin	Fish Pin	IT_ARMOR				
5793	Ribbon_Of_Life	Ribbon Of Life	IT_ARMOR	bonus bInt,1;   bonus bMdef,2;			
5794	3D_Glasses_	3D Glasses	IT_ARMOR				
5795	Red_Dress_Hat	Red Dress Hat	IT_ARMOR	bonus bMdef,7;			
5796	Cheer_Scarf	Cheer Scarf	IT_ARMOR				
5797	Cheer_Scarf2	Cheer Scarf2	IT_ARMOR				
5798	Cheer_Scarf3	Cheer Scarf3	IT_ARMOR				
5799	Cheer_Scarf4	Cheer Scarf4	IT_ARMOR				
5800	Blush_Of_Groom	Blush of Groom	IT_ARMOR	bonus2 bSubRace,RC_DemiPlayer,3;			
5801	Ribbon_Of_Bride	Red Tailed Ribbon	IT_ARMOR	bonus bAllStats,2;   bonus2 bSubRace,RC_DemiPlayer,10;   if(getskilllv(AL_HEAL)==10) {    bonus3 bAutoSpellWhenHit,AL_HEAL,10,20;   }   else {    bonus3 bAutoSpellWhenHit,AL_HEAL,5,20;   }			
5802	Upgrade_Elephant_Hat	Upgraded Elephant Hat	IT_ARMOR				
5803	Flower_Love_Hat	Love Flower Hat	IT_ARMOR	bonus2 bAddMonsterDropItem,608,100;			
5804	Pirate_Eyepatch	Pirate Eye Bandage	IT_ARMOR				
5805	Victorious_Coronet	Victorious Coronet	IT_ARMOR	bonus bMaxHPrate,15;   bonus bSPrecovRate,5;			
5806	Poem_Natalia_Hat	Poet Natalie's Hat	IT_ARMOR				
5807	October_Fest_Cap	October Fest Cap	IT_ARMOR				
5808	Diabolus_Helmet	Dark Bacilium	IT_ARMOR	bonus2 bResEff,Eff_Stone,2000+(getrefine()*200);   bonus2 bResEff,Eff_Freeze,2000+(getrefine()*200);   bonus2 bResEff,Eff_Stun,2000+(getrefine()*200);			
5809	Boom_Boom_Hat	Boom Boom Hat	IT_ARMOR	bonus bAllStats,5;			
5810	Ph_D_Hat_V	Ph.D Hat V	IT_ARMOR	bonus bInt,5;   bonus bVit,3;   bonus bDex,3;			
5811	Santa_Beard	Santa's Beard	IT_ARMOR				
5812	Hat_Of_Expert	Hat Of Expert	IT_ARMOR				
5813	Red_Ph_D_Hat	Red Ph.D Hat	IT_ARMOR	bonus bInt,1;			
5815	Cowboy_Hat_J	Purple Cowboy Hat	IT_ARMOR	bonus bStr,1;   bonus2 bSubSize, 0, 5;   bonus2 bSubSize, 1, 5;   bonus2 bSubSize, 2, 5;			
5816	Classic_Hat_J	Classic Hat	IT_ARMOR				
5817	Valentine_Pledge	Valentine Pledge	IT_ARMOR	bonus bAllStats,2;   bonus bMdef,3;			
5818	Carnival_Hat	Carnival Hat	IT_ARMOR	bonus bAllStats, 3;			
5819	Carnival_Circlet	Carnival Circlet	IT_ARMOR	bonus bAllStats, 3;			
5820	Black_Elven_Ears	Black Elven Ears	IT_ARMOR				
5821	Gold_Tulip_Hairpin	Gold Tulip Hairpin	IT_ARMOR	bonus2 bExpAddRace, RC_All, 5;			
5822	Love_Chick_Hat	Love Chick Hat	IT_ARMOR	bonus bLuk,4;   bonus bMaxHP,100;   bonus bMaxSP,100;   bonus2 bSubRace,RC_DemiPlayer,7;   bonus2 bSubRace,RC_Undead,7;			
5823	Love_Arrow	Love Arrow	IT_ARMOR	bonus bDex,5;   bonus bAgi,5;			
5824	Fools_Day_Hat	Fools Day Hat	IT_ARMOR				
5825	Badge_Of_Order_Grace	Badge Of Order Grace	IT_ARMOR	bonus bMdef,1;			
5826	Valkyrie_Helmet	Valkyrie Helmet	IT_ARMOR	bonus bStr,2;   bonus bInt,2;   bonus bDex,2;   bonus bAgi,2;   bonus bMdef,5;			
5827	Book_File_Hat	Book File Hat	IT_ARMOR				
5828	Honor_Gold_Ring	Honor Gold Ring	IT_ARMOR	bonus bAllStats,1;   bonus bMdef,5;			
5829	Ordinary_Armor	Ordinary Armor	IT_ARMOR				
5830	Woe_Sahkkat	Woe Sahkkat	IT_ARMOR				
5831	Woe_Big_Sis_Ribbon	Woe Big Sis Ribbon	IT_ARMOR				
5832	Woe_Vane_Hairpin	Woe Vane Hairpin	IT_ARMOR				
5833	Woe_Picnic_Hat	Woe Picnic Hat	IT_ARMOR				
5834	Woe_Crown	Woe Crown	IT_ARMOR				
5835	Woe_Tiara	Woe Tiara	IT_ARMOR				
5836	Woe_Boys_Cap	Woe Boys Cap	IT_ARMOR				
5837	Woe_Sunglass	Woe Sunglass	IT_ARMOR				
5838	Woe_Fin_Helm	Woe Fin Helm	IT_ARMOR				
5839	Woe_Blush	Woe Blush	IT_ARMOR				
5840	Woe_Elven_Ears	Woe Elven Ears	IT_ARMOR				
5841	Shaman_Hat_	Shaman_Hat	IT_ARMOR	bonus bLuk,2;			
5842	Loyal_Ring1	Loyal Ring1	IT_ARMOR				
5843	Loyal_Ring2	Loyal Ring2	IT_ARMOR	bonus bAllStats,2;			
5844	Loyal_Ring3	Loyal Ring3	IT_ARMOR	bonus bAllStats,3;			
5845	Buzzy_Ball_Board	Buzzy Ball Board	IT_ARMOR				
5846	Buzzy_Ball_Gum	Buzzy Ball Gum	IT_ARMOR	bonus bMdef,5;			
5847	Fools_Day_Helmet	Fools Day Helmet	IT_ARMOR	bonus bInt,5;   bonus bVit,-3;			
5848	Robin_Eyepatch	Robin Eyepatch	IT_ARMOR				
5849	Doctor_Hairband	Doctor Hairband	IT_ARMOR				
5850	Golden_Savage_Hat	Golden Savage Hat	IT_ARMOR				
5851	Summer_Knight	Summer Knight	IT_ARMOR				
5852	Easter_Egg_Shell	Resurrect Egg Shell	IT_ARMOR	bonus bMdef,-7;			
5856	Passion_FB_Hat	Passion FB Hat	IT_ARMOR	bonus bStr,2;   bonus bDex,2;			
5857	Cool_FB_Hat	Cool FB Hat	IT_ARMOR	bonus bInt,2;   bonus bVit,2;			
5858	Victory_FB_Hat	Victory FB Hat	IT_ARMOR	bonus bInt,2;   bonus bDex,2;			
5859	Glory_FB_Hat	Glory FB Hat	IT_ARMOR	bonus bAllStats,1;			
7663	Fullmetal_Jacket_Bullet	Full Metal Jacket	IT_AMMO				
7664	Mine_Projectile	Projection Landmines	IT_AMMO				
7665	Dragon_Tail_Missile	Dragon Tail Missile	IT_AMMO				
13000	Jujube_Dagger	Jujube Dagger	IT_WEAPON	bonus bAtkEle,Ele_Wind;			
13001	Dragon_Killer	Dragon Killer	IT_WEAPON	bonus bIgnoreDefRace,RC_Dragon;   bonus2 bExpAddRace,RC_Dragon,10;			
13002	Ginnungagap	Ginnungagap	IT_WEAPON	bonus bAtkEle,Ele_Dark;   bonus2 bAddEff,Eff_Blind,500;   bonus2 bAddEff2,Eff_Blind,50;			
13003	Coward	Cowardice Blade	IT_WEAPON	bonus bDef,5;			
13004	Coward_	Cowardice Blade	IT_WEAPON	bonus bDef,5;			
13005	Angelwing_Short_Sword	Angelic Wing Dagger	IT_WEAPON				
13006	Khukri	Khukri	IT_WEAPON	bonus bAtkEle,Ele_Dark;   bonus2 bAddEff,Eff_Curse,1000;			
13007	Jitte	Jitte	IT_WEAPON	bonus bBreakWeaponRate,200;			
13008	Jitte_	Jitte	IT_WEAPON	bonus bBreakWeaponRate,200;			
13009	Kamaitachi	Kamaitachi	IT_WEAPON	bonus bAtkEle,Ele_Wind;   bonus bCritical,3;   bonus bAspdRate,3;			
13010	Asura	Asura	IT_WEAPON	bonus bMatkRate,10;			
13011	Asura_	Asura	IT_WEAPON	bonus bMatkRate,10;			
13012	Murasame	Murasame	IT_WEAPON	bonus bAtkEle,Ele_Water;   bonus2 bCriticalAddRace,RC_DemiPlayer,10;			
13013	Murasame_	Murasame	IT_WEAPON	bonus bAtkEle,Ele_Water;   bonus2 bCriticalAddRace,RC_DemiPlayer,10;			
13014	Hakujin	Hakujin	IT_WEAPON	bonus bInt,2;   bonus3 bAutoSpell,AL_HEAL,1,10;			
13015	Hakujin_	Hakujin	IT_WEAPON	bonus bInt,2;   bonus3 bAutoSpell,AL_HEAL,1,10;			
13016	Poison_Knife_	Poison Knife	IT_WEAPON	bonus bAtkEle,Ele_Poison;   bonus2 bAddEff,Eff_Poison,3000;			
13017	House_Auger_	Ice Pick	IT_WEAPON	bonus bDefRatioAtkRace, RC_All;			
13018	Sucsamad_	Sucsamad	IT_WEAPON	bonus2 bAddEle,Ele_Earth,10;   bonus2 bAddEle,Ele_Wind,10;   bonus bUnbreakableWeapon,0;			
13019	Ginnungagap_	Ginnungagap	IT_WEAPON	bonus bAtkEle,Ele_Dark;   bonus2 bAddEff,Eff_Blind,500;   bonus2 bAddEff2,Eff_Blind,50;			
13020	Warrior_Balmung_	Warrior's Balmung	IT_WEAPON	bonus bAllStats,5;			
13021	Combat_Knife_C	Combat Knife	IT_WEAPON	bonus bIgnoreDefRace,RC_DemiPlayer;   bonus2 bSubRace,RC_DemiPlayer,10;   bonus2 bSubRace,RC_Demon,-10;   bonus bMaxSPrate,10;   bonus bSPDrainValue,3;			
13022	Counter_Dagger_C	Dagger of Counter	IT_WEAPON	bonus bCritical,90;			
13023	Asura_C	Ashura	IT_WEAPON	bonus bMatkRate,15;			
13024	Sword_Breaker_C	Refined Swordbreaker	IT_WEAPON	bonus bBreakWeaponRate,500;			
13025	Mail_Breaker_C	Refined Mailbreaker	IT_WEAPON	bonus bBreakArmorRate,500;			
13026	Moonlight_Sword_C	Moonlight Dagger	IT_WEAPON	bonus bMaxSPrate,10;   bonus bSPDrainValue,3;			
13027	Scalpel	Scalpel	IT_WEAPON	bonus2 bAddEff,Eff_Bleeding,500;			
13028	Tooth_Blade	Tooth Blade	IT_WEAPON	if(getrefine()>=9) {    bonus3 bAutoSpell,NPC_SLOWCAST,2,70;   }   else bonus3 bAutoSpell,NPC_SLOWCAST,1,50;			
13029	Prinsence_Knife	Prinsense Knife	IT_WEAPON	bonus2 bAddRace, RC_All, 50;			
13030	Dragon_Killer_	Dragon Killer	IT_WEAPON	bonus bIgnoreDefRace,RC_Dragon;   bonus2 bExpAddRace,RC_Dragon,10;			
13031	Sword_Breaker_	Swordbreaker	IT_WEAPON	bonus bBreakWeaponRate,500;			
13032	Mail_Breaker_	Mailbreaker	IT_WEAPON	bonus bBreakArmorRate,500;			
13033	Assasin_Dagger_	Assassin Dagger	IT_WEAPON	bonus bMaxHPrate,20;   bonus bMaxSPrate,15;   bonus bAspdRate,2;   bonus bAtkEle,Ele_Dark;			
13034	Twilight_Desert	Desert Twilight	IT_WEAPON				
13035	Sandstorm	Sandstorm	IT_WEAPON				
13036	BF_Dagger1	Brave Assassin's Damascus	IT_WEAPON	bonus bStr,1;   bonus bAgi,1;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;   if(Class==Job_Ninja||Class==Job_Rogue||Class==Job_Stalker) bonus bMatkRate,15;			
13037	BF_Dagger2	Valorous Assassin's Damascus	IT_WEAPON	bonus bStr,1;   bonus bAgi,1;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus bUnbreakableWeapon,0;   autobonus "{ bonus bDefRatioAtkRace, RC_All; }",10,6000,BF_WEAPON,"{ specialeffect(EF_HASTEUP, AREA, playerattached()); }";   if(Class==Job_Ninja||Class==Job_Rogue||Class==Job_Stalker) bonus bMatkRate,15;			
13038	Dagger_Of_Hunter	Dagger of Hunter	IT_WEAPON	bonus bStr,1;   bonus bAgi,2;   bonus bDex,1;   bonus4 bAutoSpellOnSkill,RG_BACKSTAP,SM_BASH,10,100;   bonus2 bSkillAtk,RG_BACKSTAP,20;			
13039	Ivory_Knife	Ivory Knife	IT_WEAPON	bonus bAgi,2;   bonus bAspdRate,3;   bonus2 bAddEff,Eff_Bleeding,300;   bonus3 bAutoSpell,NPC_CRITICALWOUND,1,30;			
13040	N_Cutter	Novice Cutter	IT_WEAPON				
13041	N_Main_Gauche	Novice Main Gauche	IT_WEAPON				
13042	Krieger_Dagger1	Glorious Gladius	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus3 bAutoSpell,PR_LEXDIVINA,1,20;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,(getrefine()-4)*(getrefine()-4);    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;   }   if(getrefine()>8) bonus4 bAutoSpellOnSkill,RG_RAID,NPC_WIDEBLEEDING,1,250;			
13043	Fortune_Sword_I	Fortune Sword	IT_WEAPON	bonus bLuk,5;			
13044	House_Auger_I	Ice Pick	IT_WEAPON				
13045	Kamaitachi_I	Kamaitachi	IT_WEAPON				
13046	Krieg	Krierg	IT_WEAPON	bonus3 bAddEffOnSkill,RG_BACKSTAP,Eff_Bleeding,1000;   bonus2 bSkillAtk,RG_BACKSTAP,15;			
13047	Weihna	Weihna	IT_WEAPON	bonus3 bAddEffOnSkill,RG_RAID,Eff_Poison,1000;   autobonus "{ bonus2 bAddRace, RC_All, 10; }",5,5000,BF_WEAPON|BF_SHORT,"{ specialeffect(EF_POTION_BERSERK, AREA, playerattached()); }";			
13048	Damascus_C	Damascus	IT_WEAPON				
13100	Six_Shooter	Six Shooter	IT_WEAPON	bonus bHit,-10;			
13101	Six_Shooter_	Six Shooter	IT_WEAPON	bonus bHit,-10;			
13102	Crimson_Bolt	Crimson Bolt	IT_WEAPON	bonus bHit,-10;			
13103	Crimson_Bolt_	Crimson Bolt	IT_WEAPON	bonus bHit,-10;			
13104	The_Garrison	Garrison	IT_WEAPON	bonus bHit,-10;			
13105	The_Garrison_	Garrison	IT_WEAPON	bonus bHit,-10;			
13106	Gold_Lux	Gold Lux	IT_WEAPON	bonus bHit,-10;   if(getskilllv(GS_GLITTERING)>0) bonus3 bAutoSpell,GS_GLITTERING,getskilllv(GS_GLITTERING),100;			
13107	Wasteland_Outlaw	Wasteland's Outlaw	IT_WEAPON	bonus bHit,readparam(bAgi)/10;   bonus bAspdRate,readparam(bAgi)/14;			
13108	BF_Pistol1	Soldier Revolver	IT_WEAPON	bonus bDex,2;   bonus bHit,-10;   bonus2 bAddRace,RC_DemiPlayer,55;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   autobonus "{ bonus bAspdRate,100; }",10,3000,BF_WEAPON,"{ specialeffect(EF_POTION_BERSERK, AREA, playerattached()); }";   bonus bUnbreakableWeapon,0;			
13109	Wasteland_Outlaw_C	Wasteland Outlaw	IT_WEAPON	bonus bHit,readparam(bAgi)/10;   bonus bAspdRate,readparam(bAgi)/14;   bonus2 bAddRace, RC_All, 10;   bonus bMatkRate,10;			
13110	Krieger_Pistol1	Glorious Pistol	IT_WEAPON	bonus2 bAddRace,RC_DemiPlayer,55;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;   if(getrefine()>5) {    bonus2 bAddRace,RC_DemiPlayer,((getrefine()-4) ** (2));    bonus2 bIgnoreDefRate,RC_DemiPlayer,5;   }   if(getrefine()>8) {    bonus4 bAutoSpellOnSkill,GS_RAPIDSHOWER,GS_GLITTERING,1,1000;    bonus2 bSkillAtk,GS_RAPIDSHOWER,getrefine()*2;   }			
13112	P_Revolver1	Eden Revlover I	IT_WEAPON	bonus bHit,-5;			
13113	P_Revolver2	Eden Revlover II	IT_WEAPON	bonus bHit,-5;			
13150	Branch	Branch	IT_WEAPON				
13151	The_Cyclone	Cyclone	IT_WEAPON	bonus bHit,10;   bonus bCritical,10;			
13152	The_Cyclone_	Cyclone	IT_WEAPON	bonus bHit,10;   bonus bCritical,10;			
13153	Dusk	Dusk	IT_WEAPON	bonus bHit,10;   bonus bCritical,10;			
13154	Rolling_Stone	Rolling Stone	IT_WEAPON	bonus bSplashRange,1;			
13155	Black_Rose	Black Rose	IT_WEAPON	bonus bSplashRange,1;			
13156	Gate_Keeper	Gate Keeper	IT_WEAPON	bonus bSplashRange,1;   bonus3 bAutoSpell,GS_SPREADATTACK,6,50;			
13157	Drifter	Drifter	IT_WEAPON				
13158	Butcher	Butcher	IT_WEAPON	bonus2 bCriticalAddRace,RC_Brute,10;			
13159	Butcher_	Butcher	IT_WEAPON	bonus2 bCriticalAddRace,RC_Brute,10;			
13160	Destroyer	Destroyer	IT_WEAPON	bonus bBreakArmorRate,200;			
13161	Destroyer_	Destroyer	IT_WEAPON	bonus bBreakArmorRate,200;			
13162	Inferno	Inferno	IT_WEAPON				
13163	Long_Barrel	Long Barrel	IT_WEAPON	bonus bHit,10;   bonus bCritical,20;   bonus bAspdRate,-3;   bonus3 bAutoSpell,GS_TRACKING,5,20;			
13164	Long_Barrel_	Long Barrel	IT_WEAPON	bonus bHit,10;   bonus bCritical,20;   bonus bAspdRate,-3;   bonus3 bAutoSpell,GS_TRACKING,5,20;			
13165	Jungle_Carbine	Jungle Carbine	IT_WEAPON	bonus bHit,10;   bonus bCritical,4;   bonus bAspdRate,10;   bonus bHit,-readparam(bDex)/3;			
13166	Jungle_Carbine_	Jungle Carbine	IT_WEAPON	bonus bHit,10;   bonus bCritical,4;   bonus bAspdRate,10;   bonus bHit,-readparam(bDex)/3;			
13167	Gate_KeeperDD	Gate Keeper-DD	IT_WEAPON	bonus bSplashRange,1;   bonus3 bAutoSpell,GS_SPREADATTACK,6,50;   bonus bDef,getrefine();   bonus bDex,1;			
13168	Thunder_P	Thunder P	IT_WEAPON	bonus bSplashRange,1;   bonus bHit,-5;   bonus bAspdRate,20;			
13169	Thunder_P_	Thunder P	IT_WEAPON	bonus bSplashRange,1;   bonus bHit,-5;   bonus bAspdRate,20;			
13170	Lever_Action_Rifle	Lever Action Rifle	IT_WEAPON	bonus bHit,20;   bonus bCritical,50;   bonus bAspdRate,-5;			
13171	BF_Rifle1	Soldier Rifle	IT_WEAPON	bonus bDex,2;   bonus bHit,10;   bonus bCritical,10;   bonus2 bAddRace,RC_DemiPlayer,75;   bonus2 bCastrate,GS_TRACKING,-25;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   bonus bUnbreakableWeapon,0;			
13172	BF_Gatling_Gun1	Soldier Gatling Gun	IT_WEAPON	bonus bDex,2;   bonus2 bAddRace,RC_DemiPlayer,35;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   autobonus "{ bonus bBaseAtk,80; bonus2 bHPLossRate,120,1000; }",10,6000,BF_WEAPON,"{ specialeffect(EF_BASH3D, AREA, playerattached()); }";   bonus bUnbreakableWeapon,0;			
13173	BF_Shotgun1	Soldier Shotgun	IT_WEAPON	bonus bDex,2;   bonus bSplashRange,1;   bonus2 bAddRace,RC_DemiPlayer,55;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   autobonus "{ bonus bBaseAtk,80; bonus2 bHPLossRate,100,1000; }",30,6000,BF_WEAPON,"{ specialeffect(EF_BASH3D, AREA, playerattached()); }";   bonus bUnbreakableWeapon,0;			
13174	BF_Launcher1	Soldier Grenade Launcher	IT_WEAPON	bonus bDex,2;   bonus2 bAddRace,RC_DemiPlayer,35;   bonus2 bIgnoreDefRate,RC_DemiPlayer,20;   autobonus "{ bonus bBaseAtk,300; bonus2 bHPLossRate,120,1000; }",30,9000,BF_WEAPON,"{ specialeffect(EF_BASH3D, AREA, playerattached()); }";   bonus bUnbreakableWeapon,0;			
